,Unnamed: 0,SL.NO.,S_ID,Department,GENDER (M/F),AGE,X Exam,X Board,X School,X Subjects,X Medium,X YOP,X Percentage,X Actual Percentage,X Marks Obtained,X Total Marks,XII Exam,XII Board,XII School,XII Subjects,XII Medium,XII YOP,XII Std Percent,XII Actual Percent,XII Marks Obtained,XII Total Marks,Diploma Stream,Dip Uni/Board/Council,Dip Institute,Dip Medium,Dip YOP,Dip Aggregate Marks %,Permanent Loc State,Entrance Exam,Clg Year of Entry,Clg Year of Passing,Sem1,Sem2,Sem3,Sem4,Sem5,Sem Avg,Backlog Count
573,574,575,1310902069.0,IT,F,20,MADHYAMIK PARIKSHA,WEST BENGAL BOARD OF SECONDARY EDUCCATION,INDA BALIKA VIDYALAYA,"FIRST LANGUAGE-(1ST PAPER),FIRST LANGUAGE-(2ND PAPER),SECOND LANGUAGE,MATHEMATICS,PHYSICAL SCIENCE,LIFE SCIENCE,HISTORY,GEOGRAPHY",BENGALI,2011.0,79.13,79.13,633,800,SECONDARY EDUCATION,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,KHARAGPUR SILVER JUBILEE HIGH SCHOOL,"BENGLA,ENGLISH,CHEMISTRY,PHYSICS,BIOLOGY,ENVIRONMENTAL SCIENCE",BENGALI,2013.0,72.2,67.14,470,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.07,7.66,7.76,8.23,8.46,7.836000000000001,
574,575,576,1310902016.0,IT,M,21,ALL INDIA SECONDARY SCHOOL EXAMINATION,CENTRAL BOARD OF SECONDARY EDUCATION,PATNA CENTRAL SCHOOL,"SOCIAL SCIENCE,MATHEMATICS,COMM-SANSKRIT,ENGLISH COMM.,SCIENCE,INTRODUCTORY IT,",ENGLISH,2010.0,74.1,76,456,600,INTERMEDIATE EXAMINATION,"BIHAR SCHOOL EXAMINATION BOARD,PATNA","JAMUNI LAL COLLEGE,HAJIPUR","R B NON-HINDI ALTERNATIVE ENGLISH,ENGLISH, PHYSICS,CHEMISTRY,MATHEMATICS",ENGLISH,2012.0,60.4,60.4,302,500.0,,,,,,,BIHAR,WBJEE,2013.0,2017.0,6.63,6.69,6.97,6.73,7.23,6.85,
575,576,577,1310902027.0,IT,F,21,MADHYAMIK PARIKSHA(SECONDARY EDUCATION),WEST BENGAL BOARD OF SECONDARY EDUCATION,CHITTARANJAN DESHBANDHU VIDYALAYA FOR GIRLS,"BENGALI-1,BENGALI-2,ENGLISH,MATHEMATICS,PHYSICAL SCIENCE,LIFE SCIENCE,HISTORY,GEOGRAPHY",BENGALI,2010.0,77,77,616,800,HIGHER SECONDARY ,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,DESHBANDHU VIDYALAYA FOR GIRLS,"BENGALI,ENGLISH,CHEMISTRY,PHYSICS,MATHEMATICS,BIOLOGY,ENVIRONMENT SCIENCE",ENGLISH,2012.0,67.4,66.0,462,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,8.04,7.52,7.55,8.15,7.77,7.806,
576,577,578,1410902096.0,IT,M,23,MADHYAMIK PARIKSHA,WEST BENGAL BOARD OF SECONDARY EDUCATION,ARIAPARA HIGH SCHOOL,"BENGALI (I)(FIRST LANGUAGE-I), BENGALI (II)(FIRST LANGUAGE-II), ENGLISH (SECOND LANGUAGE), MATHS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY, WORK EDUCATION & PHYSICAL EDUCATION (OPTIONAL ELECTIVE)",BENGALI,2008.0,70.62,66.55,599,900,HIGHER SECONDARY,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,ARIAPARA HIGH SCHOOL,"BENGALI, ENGLISH, MATHS, PHYSICS, CHEMISTRY, BIOLOGY, ENVIRONMENTAL SCIENCE",BENGALI,2011.0,55.83,55.85,391,700.0,COMPUTER SCIENCE & TECHNOLOGY,WEST BENGAL STATE COUNCIL OF TECHNICAL EDUCATION,SAROJ MOHAN INSTITUTE OF TECHNOLOGY,ENGLISH,2014,73.8,WEST BENGAL,JELET,2014.0,2017.0,,,6.1,6.38,6.65,6.376666666666668,
577,578,579,1310902047.0,IT,M,21,ALL INDIA SECONDARY SCHOOL EXAMINATION,CENTRAL BOARD OF SECONDARY EXAMINATION,"D.A.V KAPILDEV PUBLIC SCHOOL, RANCHI","ENGLISH , SANSKRIT , MATHEMATICS , SCIENCE,  SOCIAL SCIENCE , INTRODUCTORY IT",ENGLISH,2010.0,85.5,87.1,523,600,ALL INDIA SENIOR SCHOOL CERTIFICATE EXAMINATION,CENTRAL BOARD OF SECONDARY EXAMINATION,D.A.V KAPILDEV PUBLIC SCHOOL RANCHI,"ENGLISH , MATHEMATICS , PHYSICS , CHEMISTRY , COMPUTER SCIENCE , PHYSICAL EDUCATION",ENGLISH,2012.0,81.2,78.5,471,600.0,,,,,,,JHARKHAND,WBJEE,2013.0,2017.0,8.19,8.21,8.14,8.88,8.12,8.308,
578,579,580,1310902043.0,IT,M,21,MADHYAMIK PARIKSHA(SECONDARY EXAMINATION),WEST BENGAL BOARD OF SECONDARY EDUCATION,BALLYGUNGE GOVT HIGH SCHOOL,"BENGALI-I, BENGALI-II, ENGLISH, MATHEMATICS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY",BENGALI,2011.0,75,75,600,800,HIGHER SECONDARY EXAMINATION,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,BALLYGUNGE GOVT HIGH SCHOOL,"BENGALI, ENGLISH, CHEMISTRY, MATHEMATICS, PHYSICS, BIOLOGY, ENVIRONMENTAL SCIENCE",BENGALI,2013.0,76.2,73.71,516,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.74,8.69,7.83,8.46,8.42,8.228,
579,580,581,1310902084.0,IT,M,21,AISSE,CENTRAL BOARD OF SECONDRY EDUCATION,ST JOSEPH'S PUBLIC SCHOOL,"ENGLISH LNG & LIT , COMM. SANSKRIT , MATHEMATICS , SCIENCE ,SOCIAL SCIENCE ",ENGLISH,2010.0,87.4,87.4,437,500,AISSCE,CENTRAL BOARD OF SECONDRY EDUCATION,P C HIGH SCHOOL,"ENGLISH CORE , PHYSICS ,CHEMISTRY , MATHEMATICS , APP-COMMERCIAL ART",ENGLISH,2012.0,63.0,63.0,315,500.0,,,,,,,BIHAR,WBJEE,2013.0,2017.0,6.37,7.31,7.21,7.23,7.08,7.040000000000001,
580,581,582,1310902021.0,IT,M,20,SECONDARY SCHOOL EXAMINATION,BIHAR SCHOOL EXAMINATION BOARD PATNA,MAHAVIR INTER COLLEGE GAYA,"HINDI,SANSKRIT,MATHEMATICS,SCIENCE,SOCIAL SCIENCE",HINDI,2011.0,81.6,77.83,467,600,INTERMEDIATE EXAMINATION,BIHAR SCHOOL EXAMINATION BOARD PATNA,"GAYA COLLEGE,GAYA","R B NON-HINDI,ALTERNATIVE ENGLISH,ENGLISH,PHYSICS,CHEMISTRY,MATHEMATICS",ENGLISH,2013.0,74.2,74.2,371,500.0,,,,,,,BIHAR,WBJEE,2013.0,2017.0,6.85,6.86,7.17,7.12,7.42,7.0840000000000005,
581,582,583,1310902045.0,IT,F,22,MADHYAMIK PARIKSHA,WEST BENGAL BOARD OF SECONDARY EDUCATION,BIDYA BHARATI GIRLS HIGH SCHOOL,"BENGALI FIRST PAPER,BENGALI BENGALI SECOND PAPER,ENGLISH,MATHEMATICS,PHYSICAL SCIENCE,LIFE SCIENCE,HISTORY,GEOGRAPHY",ENGLISH,2011.0,82.12,82.12,657,800,HIGHER SECONDARY EXAMINATION,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,BIDYA BHARATI GIRLS HIGH SCHOOL,"BENGALI-A,ENGLISH-B,CHEMISTRY,MATHEMATICS,PHYSICS,STATISTICS,ENVIRONMENTAL SCIENCE",ENGLISH,2013.0,70.8,70.0,490,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.41,8.21,8.17,8.96,8.73,8.296000000000001,
582,583,584,1310902062.0,IT,M,22,MADHYAMIK PARIKSHA,WBBSE,BAGNAN HIGH SCHOOL,"BENGALI, ENGLISH, MATHS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY",BENGALI,2010.0,72.25,72.25,578,800,HIGHER SECONDARY EXMINATION,WBCHSE,BAGNAN HIGH SCHOOL,"BENGALI, ENGLISH, PHYSICS, CHEMISTRY, MATHS, BIOLOGICAL SCIENCE, ENVIRONMENTAL EDUCATION",BENGALI,2012.0,68.4,68.29,478,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.3,6.14,6.34,6.77,6.58,6.426,
583,584,585,1310902090.0,IT,M,20,INDIAN CERTIFICATE OF SECONDARY EXAMINATIONS 2011,ICSE,CALCUTTA PUBLIC SCHOOL,"ENGLISH, BENGALI, ENVIRONMENTAL EDUCATION, HISTORY, CIVICS AND GEOGRAPHY(HCS-C,GEO-C),MATHEMATICS, PHYSICS, CHEMISTRY, BIOLOGY,COMPUTER APPLICATIONS",ENGLISH,2011.0,82.5,74.85,524,700,INDIAN SCHOOL CERTIFICATE EXAMINATIONS 2013,ISC,CALCUTTA PUBLIC SCHOOL,"ENGLISH,BENGALI,MATHEMATICS,PHYSICS, CHEMISTRY, COMPUTER SCIENCE",ENGLISH,2013.0,74.25,66.16,397,600.0,,,,,,,BIHAR,JEE-MAINS,2013.0,2017.0,6.11,5.85,6.21,6.04,6.85,6.212000000000001,
584,585,586,1310902002.0,IT,F,20,MADHYAMIK PARIKSHA(SECONDARY EXAMINATION),WEST BENGAL BOARD OF SECONDARY EDUCATION,ASANSOL MANIMALA GIRLS HIGH SCHOOL,"BENGALI -1, BENGALI -2 ,ENGLISH, MATHEMATICS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY ,GEOGRAPHY",BENGALI,2011.0,77.87,77.87,623,800,HIGHER SECONDARY,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,MANIMALA GIRLS' HIGH SCHOOL,"BENGALI, ENGLISH, CHEMISTRY, MATHEMATICS, PHYSICS, BIOLOGY ,ENVIRONMENT SCIENCE",BENGALI,2013.0,62.8,63.28,443,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.96,7.72,8.24,8.81,8.65,8.076,1.0
585,586,587,1310902073.0,IT,M,22,SECONDARY SCHOOL EXAMINATION,"
BIHAR SCHOOL EXAMINATION BOARD,PATNA",M C VIDYAMANDIR GIDHAUR,"HINDI,SANSKRIT,MATHEMATICS,SCIENCE,SOCIAL SCIENCE",HINDI,2010.0,81.2,78.16,469,600,INTERMEDIATE EXAMINATION,BIHAR SCHOOL EXAMINATION BOARD PATNA, M.C.V. MANDIR GIDHAUR,"R B NON-HINDI,ALTERNATIVE ENGLISH,ENGLISH,PHYSICS,CHEMISTRY,MATHEMATICS",ENGLISH,2012.0,70.0,70.0,350,500.0,,,,,,,BIHAR,WBJEE,2013.0,2017.0,7.85,7.97,7.1,6.96,7.42,7.460000000000001,
586,587,588,1310902049.0,IT,M,21,MADHYAMIK PARIKSHA (SECONDARY EDUCATION),WEST BENGAL BOARD OF SECONDARY EDUCATION,JADAVPUR VIDYAPITH,"BENGALI (I)(FIRST LANGUAGE-I), BENGALI (II)(FIRST LANGUAGE-II), ENGLISH (SECOND LANGUAGE), MATHS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY, MECHANICS (OPTIONAL ELECTIVE)",BENGALI,2011.0,82,79.56,716,900,HIGHER SECONDARY,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,JADAPUR VIDYAPITH,"BENGALI, ENGLISH, MATHS, PHYSICS, CHEMISTRY, COMPUTER SCIENCE, ENVIRONMENTAL SCIENCE",BENGALI,2013.0,74.4,73.15,512,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.48,8.38,8.07,9.0,8.88,8.362,
587,588,589,1310902048.0,IT,F,21,SECONDARY EXAMINATION,WEST BENGAL BOARD OF SECONDARY EXAMINATION,JADAVPUR VIDYAPITH,BENGALI FIRST LANGUAGE ENGLISH SECOND LANGUAGE,BENGALI,2011.0,83.87,83.87,671,800,HIGHER SECONDARY EXAMINATION,WBCHSE,JADAVPUR VIDYAPITH,CHEMISTRY MATHEMATICS PHYSICS BIOLOGY,ENGLISH,2013.0,71.8,72.0,504,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.78,8.48,8.21,8.65,8.62,8.348,
588,589,590,1310902020.0,IT,M,21,ICSE,CISCE,"ST. FRANCIS SCHOOL, JASIDIH","ENGLISH, HINDI, ENVIRONMENTAL EDUCATION, HISTORY CIVICS & GEOGRAPHY, MATHEMATICS, SCIENCE, COMPUTER APPLICATIONS",ENGLISH,2011.0,89.8,86.14,603,700,AISSCE,CBSE,ADWAITA MISSION HIGH SCHOOL,"ENGLISH CORE, MATHEMATICS, PHYSICS, CHEMISTRY, PHYSICAL EDUCATION",ENGLISH,2013.0,74.8,74.8,374,500.0,,,,,,,JHARKHAND,WBJEE,2013.0,2017.0,8.11,8.55,7.97,9.08,8.73,8.488,
589,590,591,1310902042.0,IT,F,22,ALL INDIA SECONDARY SCHOOL EXAMINATION,CENTRAL BOARD OF SECONDARY EDUCATION,NAZARETH ACADEMY,"ENGLISH COMM.,HINDI COURSE-A,MATHEMATICS,SCIENCE,SOCIAL SCIENCE,INTRODUCTORY IT",ENGLISH,2009.0,76.8,78.5,471,600,ALL INDIA SENIOR SCHOOL CERTIFICATE EXAMINATION,CENTRAL BOARD OF SECONDARY EDUCATION,NAZARETH ACADEMY,"ENGLISH CORE,PHYSICS,CHEMISTRY,MATHEMATICS,ECONOMICS",ENGLISH,2011.0,72.8,72.8,364,500.0,,,,,,,BIHAR,WBJEE,2013.0,2017.0,8.0,6.86,7.41,7.12,7.96,7.470000000000001,
590,591,592,1310902035.0,IT,F,20,AISSE,CBSE,MITHILA PUBLIC SCHOOL,"ENGLISH (LANG & LIT.), COMM. SANSKRIT, MATHEMATICS, SCIENCE, SOCIAL SCIENCE",ENGLISH,2011.0,87.4,87.4,437,500,AISSCE,CBSE,BALMANDIR SENIOR SECONDARY SCHOOL,"ENGLISH CORE, MATHEMATICS, GEOGRAPHY, PHYSICS, CHEMISTRY",ENGLISH,2013.0,85.0,85.0,425,500.0,,,,,,,BIHAR,WBJEE,2013.0,2017.0,7.11,8.1,7.97,7.5,8.54,7.843999999999999,
591,592,593,1310902063.0,IT,F,21,MADHYAMIK PARIKSHA,WEST BENGAL BOARD OF SECONDARY EDUCATION,NEW ALIPORE SREE SARADA ASHRAMA BALIKA VIDYALAYA,"BENGALI 1ST PAPER,BENGALI 2ND PAPER,ENGLISH,MATHEMATICS,PHYSICAL SCIENCE,LIFE SCIENCE,HISTORY,GEOGRAPHY",BENGALI,2011.0,79.87,79.87,639,800,HIGHER SECONDARY EXAMINATION,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,SWAMI PRANABANANDA VIDYAPITH,"BENGALI(A),ENGLISH(B),CHEMISTRY,PHYSICS,MATHEMATICS,COMPUTER SCIENCE,ENVIRONMENTAL EDUCATION",ENGLISH,2013.0,75.2,72.43,517,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.7,8.03,7.52,7.69,8.38,7.664,
592,593,594,1310902072.0,IT,M,20,ICSE,ICSE,DON BOSCO SCHOOL,"ENGLISH, BENGALI, ENVIRONMENTAL EDUCATION, HISTORY CIVICS & GEOGRAPHY, MATHEMATICS, SCIENCE, COMPUTER APPLICATIONS",ENGLISH,2011.0,85.6,78.86,552,700,CBSE,CBSE,DELHI PUBLIC SCHOOL,"ENGLISH CORE, PHYSICS, CHEMISTRY, MATHEMATICS, COMPUTER SCIENCE, PHYSICAL EDUCATION",ENGLISH,2013.0,79.5,73.5,441,600.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.81,6.89,6.34,6.41,6.24,6.537999999999999,
593,594,595,1410902097.0,IT,M,24,SECONDARY EXAMINATION,WEST BENGAL BOARD OF SECONDARY EDUCATION,VIVEKANANDAPALLI KISHORE BHARATI HIGH SCHOOL,SCIENCE,BENGALI,2009.0,60,60,480,800,,,,,,,,,,,INFORMATION TECHNOLOGY,WEST BENGAL STATE COUNCIL OF TECHNICAL EDUCATION,SAROJ MOHAN INSTITUTE OF TECHNOLOGY-DIPLOMA,ENGLISH,2014,70,WEST BENGAL,JELET,2014.0,2017.0,,,5.9,5.96,5.73,5.863333333333333,1.0
594,595,596,1310902039.0,IT,M,21,A.I.S.S.E,C.B.S.E,B.D. MEMORIAL INSTITUTE,"ENGLISH COMMUNICATIVE  BENGALI, SOCIAL SCIENCE, MATHEMATICS, FOUNDATION OF IT, SCIENCE",ENGLISH,2011.0,89.3,89.3,535.8,600,A.I.S.S.C.E,C.B.S.E,B.D.MEMORIAL INSTITUTE,"ENGLISH CORE, PHYSICS, CHEMISTRY, MATHEMATICS, COMPUTER SCIENCE, BENGALI",ENGLISH,2013.0,77.8,76.0,457,600.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.74,6.72,6.35,7.08,6.65,6.708,1.0
595,596,597,1310902028.0,IT,F,21,MADHYAMIK PARIKSHA (SECONDARY EXAMINATION),WEST BENGAL BOARD OF SECONDARY EDUCATION,NAVA NALANDA HIGH SCHOOL,"BENGALI 1,BENGALI 2,ENGLISH,MATHEMATICS,PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY",ENGLISH,2011.0,78.875,78.875,631,800,HIGHER SECONDARY EXAMINATION ,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,NAVA NALANDA HIGH SCHOOL,"BENGALI(A), ENGLISH(B),CHEMISTRY,PHYSICS,MATHEMATICS,COMPUTER SCIENCE, ENVIRONMENTAL EDUCATION",ENGLISH,2013.0,76.0,76.0,532,700.0,,,,,,,WEST BENGAL,JEE-MAINS,2013.0,2017.0,7.48,8.34,7.79,7.46,8.77,7.968000000000001,
596,597,598,1310902038.0,IT,M,21,SECONDARY EXAMINATION(MADHYAMIK PARIKSHA),WEST BENGAL BOARD OF SECONDARY EDUCATION,CHATRA KUNJA RANI BANI BHAWAN,"FIRST LANGUAGE(1ST PAPER),FIRST LANGUAGE(2ND PAPER),SECOND LANGUAGE,MATHEMATICS,PHYSICAL SCIENCE,LIFE SCIENCE,HISTORY,GEOGRAPHY",BENGALI,2011.0,76.38,76.38,611,800,HIGHER SECONDARY EXAMINATION,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,CHATRA KUNJA RANI BANI BHAWAN,"BENGALI,ENGLISH,CHEMISTRY,MATHEMATICS,PHYSICS,BIOLOGY,ENVIRONMENT SCIENCE",BENGALI,2013.0,64.8,67.0,469,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.96,7.31,6.62,8.08,7.08,7.209999999999999,
597,598,599,1310902083.0,IT,M,22,SECONDARY EXAMINATION,WEST BENGAL BOARD OF SECONDARY EXAMINATION,MODEL SCHOOL,"FIRST LANGUAGE(1st PAPER),FIRST LANGUAGE(2nd PAPER),SECOND LANGUAGE, MATHEMATICS,PHYSICAL SCIENCE, LIFESCIENCE,HISTORY, GEOGRAPHY",BENGALI,2010.0,80.09,80.087,647,800,HIGHER SECONDARY,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,MODEL,"BENGALI,ENGLISH,CHEMISTRY,MATHEMATICS,PHYSICS,BIOSCIENCE,ENVIRONMENT SCIENCE",BENGALI,2012.0,67.2,65.71,336,500.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,5.02,5.07,5.67,4.62,6.38,5.351999999999999,
598,599,600,1310902068.0,IT,M,21,MADHYAMIK PARIKSHA(SECONDARY EXAMINATION),WEST BENGAL BOARD OF SECONDARY EDUCATION,NAWAB BAHADUR'S INSTITUTION,"BENGALI-I, BENGALI-II, ENGLISH, MATHS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY,WORK EDUCATION",BENGALI,2011.0,84.875,84,756,900,HIGHER SECONDARY EXAMINATION,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,NAWAB BAHADUR'S INSTITUTION,"BENGALI,ENGLISH,CHEMISTRY,MATHS,PHYSICS,BIOLOGY,ENVIRONMENTAL SCIENCE",BENGALI,2013.0,82.6,81.42,570,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.67,8.28,8.21,8.38,8.54,8.216,5.0
599,600,601,1310902070.0,IT,M,21,MADHYAMIK PARIKSHA (SECONDARY EXAMINATION 2011),WEST BENGAL BOARD OF SECONDARY EDUCATION,THE NEW HORIZON HIGH SCHHOOL,"
FIRST LANGUAGE (HINDI) 1ST PAPER, FIRST LANGUAGE (HINDI) 2ND PAPER, SECOND LANGUAGE (ENGLISH), MATHEMATICS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY",ENGLISH,2011.0,74.62,74.62,597,800,HIGHER SECONDARY,WEST BENGAL COUNCIL OF SECONDARY EDUCATION,NATIONAL HIGH SCHOOL,"HINDI, ENGLISH, CHEMISTRY, MATHEMATICS, PHYSICS, COMPUTER SCIENCE, ENVIRONMENTAL SCIENCE",ENGLISH,2013.0,69.2,68.57,480,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.04,8.21,8.66,8.5,8.5,8.181999999999999,
600,601,602,1310902014.0,IT,M,21,MADHYAMIK PARIKSHA,WEST BENGAL BOARD OF SECONDARY EDUCATION,TAMLUK HAMILTON HIGH SCHOOL,BENGALI-ENGLISH-MATHEMATICS-PHYSICAL SCIENCE-LIFE SCIENCE-HISTORY-GEOGRAPHY,BENGALI,2011.0,82.5,82.5,660,800,HIGHER SECONDARY,WEST BENGAL COUNCIL OF SECONDARY EDUCATION,TAMLUK HAMILTON HIGH SCHOOL,BENGALI-ENGLISH-CHEMISTRY-MATHEMATICS-PHYSICS-COMPUTER SCIENCE,BENGALI,2013.0,69.4,69.42,486,347.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.89,7.34,6.86,7.31,8.04,7.287999999999999,
601,602,603,1310902046.0,IT,F,21,MADHYAMIK PARIKSHA,WEST BENGAL BOARD OF SECONDARY EDUCATION,DUFF HIGH SCHOOL FOR GIRLS,"BENGALI1, BENGALI2, ENGLISH, MATHEMATICS, PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY",BENGALI  ,2011.0,71.25,71.25,570,800,HIGHER SECONDARY EXAMINATION 2013,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,PATIPUKUR GIRLS' HIGH SCHOOL,"BENGALI-A, ENGLISH-B, CHEMISTRY, MATHEMATICS, PHYSICS, COMPUTER APPLICATION, ENVIRONMENTAL SCIENCE",BENGALI,2013.0,62.4,61.85,433,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.56,6.76,7.14,6.96,8.35,7.154000000000001,
602,603,604,1310902066.0,IT,M,21,All India Secondary School Examination,CBSE,LEED's ASIAN SCHOOL,"ENGLISH LNG & LIT. , COMM. SANSKRIT, MATHEMATICS , SCIENCE , SOCIAL SCIENCE , INTRODUCTORY I.T.",ENGLISH,2010.0,85.5,85.5,,500,All India Senior School Certificate Examination,CBSE,S.K.P. VIDYA VIHAR,"ENGLISH CORE ,PHYSICS, CHEMISTRY, BIOLOGY, PHYSICAL EDUCATION,  WORK EXPERIENCE, PHY & HEALTH EDUCA, GENERAL STUDIES, MATHEMATICS",ENGLISH,2012.0,61.4,61.4,307,500.0,,,,,,,BIHAR,WBJEE,2013.0,2017.0,6.93,6.69,6.38,5.94,7.15,6.618,
603,604,605,1310902010.0,IT,F,20,INDIAN CERTIFICATE OF SECONDARY EDUCATION(ICSE),COUNCIL FOR THE INDIAN SCHOOL CERTIFICATE EXAMINATION(CISCE),"ST. FRANCIS SCHOOL, JASIDIH","ENGLISH, HINDI, ENVIRONMENTAL EDUCATION, HISTORY, CIVICS AND GEOGRAPHY, MATHEMATICS,SCIENCE,COMPUTER APPLICATIONS",ENGLISH,2011.0,93,91.29,639,700,ALL INDIA SENIOR SCHOOL CERTIFICATE EXAMINATION,CENTRAL BOARD OF SECONDARY EDUCATION,ALL INDIA SENIOR SCHOOL CERTIFICATE EXAMINATION,"ENGLISH CORE, MATHEMATICS, PHYSICS, CHEMISTRY, PHYSICAL EDUCATION",ENGLISH,2013.0,80.0,80.0,400,500.0,,,,,,,JHARKHAND,WBJEE,2013.0,2017.0,7.44,8.38,8.24,8.65,8.69,8.28,2.0
604,605,606,1310902081.0,IT,M,21,MADHYAMIK PARIKSHA (SECONDARY EXAMINATION),WEST BENGAL BOARD OF SECONDARY EDUCATION,THE SCOTTISH CHURCH COLLEGIATE SCHOOL,"BENGALI 1,BENGALI 2,ENGLISH,MATHEMATICS,PHYSICAL SCIENCE, LIFE SCIENCE, HISTORY, GEOGRAPHY",BENGALI,2011.0,78.25,78.25,626,800,HIGHER SECONDARY EXAMINATION ,WEST BENGAL COUNCIL OF HIGHER SECONDARY EDUCATION,TAKI HOUSE (GOVT SPON) MULTIPURPOSE SCHOOL FOR BOYS,"BENGALI(A), ENGLISH(B),CHEMISTRY,PHYSICS,MATHEMATICS,COMPUTER SCIENCE, ENVIRONMENTAL EDUCATION",BENGALI,2013.0,67.8,66.86,468,700.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,6.22,5.83,6.45,5.69,7.35,6.308,
605,606,607,1310902023.0,IT,F,21,ICSE,"COUNCIL FOR THE INDIAN SCHOOL CERTIFICATE EXAMINATIONS,NEW DELHI","CALCUTTA PUBLIC SCHOOL,BAGUIATI","ENGLISH,BENGALI,HISTORY,CIVICS,GEOGRAPHY,MATHEMATICS,ENVIRONMENTAL EDUCATION,PHYSICS,CHEMISTRY,BIOLOGY,COMPUTER APPLICATIONS",ENGLISH,2011.0,93.2,92.28,646,700,ISC,"COUNCIL FOR THE INDIAN SCHOOL CERTIFICATE EXAMINATIONS,NEW DELHI","CALCUTTA PUBLIC SCHOOL,BAGUIATI","ENGLISH,BENGALI,MATHEMATICS,PHYSICS,CHEMISTRY,COMPUTER SCIENCE",ENGLISH,2013.0,92.75,89.17,535,600.0,,,,,,,WEST BENGAL,WBJEE,2013.0,2017.0,7.48,8.83,8.86,9.27,9.19,8.725999999999999,1.0
606,607,608,1310902061.0,IT,F,22,INDIAN CERTIFICATE OF SECONDARY EDUCATION,COUNCIL FOR THE INDIAN SCHOOL CERTIFICATE EXAMINATION,CARMEL SCHOOL,"ENGLISH,HINDI,ENVIROMENTAL EDUCATION,HISTORY,CIVICS,GEOGRAPHY,MATHEMATICS,SCIENCE,COMPUTER APPLICATIONS",ENGLISH,2010.0,60.16,61,427,700,ALL INDIA SENIOR SCHOOL CERTIFICATE EXAMINATION,CENTRAL BOARD OF SECONDARY EDUCATION,DHANBAD PUBLIC SCHOOL,"ENGLISH CORE,MATHEMATICS,PHYSICS,CHEMISTRY,PHYSICAL EDUCATION,PAINTING",ENGLISH,2012.0,71.0,73.5,441,600.0,-,-,-,-,-,-,JHARKHAND,WBJEE,2013.0,2017.0,6.59,7.52,7.79,7.58,7.88,7.471999999999999,
